,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
112,752,681.0,200361,19.562754600017797,"[0.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,377,0.5,1000
113,1000,681.0,200361,19.562754600017797,"[0.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,377,0.5,1000
114,0,26.0,377,0.008189000014681369,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,377,0.75,1000
115,10,137.0,4162,0.36989870003890246,"[2.0, 2.0, 2.0, 1.0, 3.0, 3.0, 3.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 3.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 2.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 3.0, 3.0, 3.0, 2.0, 1.0, 1.0]",True,377,0.75,1000
116,257,591.0,97542,9.58472470002016,"[1.0, 2.0, 3.0, 3.0, 0.0, 2.0, 2.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 1.0, 3.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,377,0.75,1000
117,505,591.0,191286,18.88375720003387,"[1.0, 2.0, 3.0, 3.0, 0.0, 2.0, 2.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 1.0, 3.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,377,0.75,1000
118,752,591.0,207162,20.48708670004271,"[1.0, 2.0, 3.0, 3.0, 0.0, 2.0, 2.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 1.0, 3.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,377,0.75,1000
119,1000,591.0,207162,20.48708670004271,"[1.0, 2.0, 3.0, 3.0, 0.0, 2.0, 2.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 1.0, 3.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,377,0.75,1000
120,0,26.0,500,0.010883699986152351,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,500,0.05,1000
121,10,222.0,5516,0.31099509994965047,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 3.0, 2.0, 0.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,500,0.05,1000
122,257,222.0,129263,13.387862599978689,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 3.0, 2.0, 0.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,500,0.05,1000
123,505,222.0,253511,26.57451459998265,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 3.0, 2.0, 0.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,500,0.05,1000
124,752,222.0,254012,26.66659699997399,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 3.0, 2.0, 0.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,500,0.05,1000
125,1000,222.0,254012,26.66659699997399,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 3.0, 2.0, 0.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,500,0.05,1000
126,0,26.0,500,0.01107929996214807,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,500,0.1,1000
127,10,227.0,5520,0.2608063999796286,"[1.0, 0.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 3.0, 3.0, 1.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 2.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,500,0.1,1000
128,257,227.0,129267,13.25893690000521,"[1.0, 0.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 3.0, 3.0, 1.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 2.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,500,0.1,1000
129,505,227.0,253515,26.401660199975595,"[1.0, 0.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 3.0, 3.0, 1.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 2.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,500,0.1,1000
130,752,227.0,256020,26.71717429999262,"[1.0, 0.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 3.0, 3.0, 1.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 2.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,500,0.1,1000
131,1000,227.0,256020,26.71717429999262,"[1.0, 0.0, 2.0, 2.0, 3.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 3.0, 3.0, 1.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 2.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,500,0.1,1000
132,0,26.0,500,0.010918600019067526,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,500,0.2,1000
133,10,439.0,5519,0.29489050002302974,"[1.0, 1.0, 2.0, 3.0, 3.0, 0.0, 2.0, 2.0, 3.0, 0.0, 1.0, 3.0, 0.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,500,0.2,1000
134,257,470.0,129269,13.177605299977586,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 1.0, 1.0, 3.0, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,500,0.2,1000
135,505,470.0,253517,26.296260399976745,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 1.0, 1.0, 3.0, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,500,0.2,1000
136,752,470.0,258026,26.807830000005197,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 1.0, 1.0, 3.0, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,500,0.2,1000
137,1000,470.0,258026,26.807830000005197,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 1.0, 1.0, 3.0, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,500,0.2,1000
138,0,26.0,500,0.010927899973466992,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,500,0.5,1000
139,10,240.0,5517,0.38628949999110773,"[1.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 1.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 3.0, 3.0, 3.0, 0.0, 2.0, 0.0, 2.0, 3.0, 2.0, 2.0, 2.0, 1.0, 1.0, 0.0, 3.0, 3.0, 3.0, 0.0, 2.0, 3.0]",True,500,0.5,1000
140,257,587.0,129280,12.975945200014394,"[0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 3.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,500,0.5,1000
141,505,587.0,253528,26.06605889997445,"[0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 3.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,500,0.5,1000
142,752,587.0,267055,27.53667060000589,"[0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 3.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,500,0.5,1000
143,1000,587.0,267055,27.53667060000589,"[0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 3.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,500,0.5,1000
144,0,26.0,500,0.010893300001043826,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,500,0.75,1000
145,10,134.0,5516,0.49036870000418276,"[1.0, 3.0, 3.0, 2.0, 1.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 3.0, 3.0, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 1.0, 3.0, 2.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 1.0, 3.0, 2.0, 3.0, 3.0, 3.0, 2.0, 1.0, 3.0, 2.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,500,0.75,1000
146,257,546.0,129281,12.978869900049176,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,500,0.75,1000
147,505,546.0,253529,26.221263300045393,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,500,0.75,1000
148,752,546.0,276575,28.711419500003103,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,500,0.75,1000
149,1000,546.0,276575,28.711419500003103,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,500,0.75,1000
